id,title,handle,body_html,published_at,created_at,updated_at,vendor,product_type,tags
8683931599085,Philips 5400 Series bean to cup coffee machine,philips-2200-series,"Philips have become one of the best selling brands of bean to cup coffee machines in recent years.They really should be able to build decent bean to cup coffee machines, to be fair, given that they  own both Gaggia (who have been making bean to cup machines for decades) and Saeco (who invented bean to cup coffee machines).The 5400 is the successor to the Philips 3200, which was a popular machine with the only real con being that that the milk system was a bit on the loud side.The 5400 features the new, quieter, pipe free milk system. There are more one touch drinks, and the interface is smarter and more comprehensive.Philips bean to cup machines are closest toGaggia bean to cup machines, internally, having some very similar componentry.In fact the brewing unit is exactly the same as the one that nearly all of the Gaggia bean to cup machines use, and I suspect there are other shared components.They differ when it comes to features and looks, Philips machines appear to have been made to capture DeLonghi's market in this regard, the the Philips 5400 having a similar look and feature set as the DeLonghi Eletta Explore.| titlestrongFeatures and Benefits|showbullet9 One Touch Coffees |showbullet12 Grind Settings|showbullet1.8 Litre Water Tank (front accessed)|showbulletDump Box Capacity: 12|showbulletTrue Double Shots|showbullet Four User Profiles Plus Guest Profile |showbulletMaximum Cup Height : 15.8 cm|showbulletGrinder Bypass Chute for Pre-groundCoffee |showbullet Adjustable Auto Standby (15-180 mins) |showbullet Beverages Counter |showbullet Three Brew Temperature Settings |showbullet Adjustable Shot Volume |showbullet True Double Shots |showbullet Quick ""Extra Shot"" Option |showbullet ""Travel Mug"" Setting |showbulletDimensions (WxDxH): 24.7 x 43.4 x 37.2 cm|I think Philips have been clever with this particular range of bean to cup machines.They appear to have gone with very similar internals to the Gaggia machines, which makes sense as they work well, but it seems that they're trying to compete with DeLonghi, rather than aiming for people who would be going for a Gaggia coffee machine.This makes a lot of sense, Philips own Gaggia, why dilute your own market share when you can go after the market share of the biggest coffee machine brand in the world?VsDeLonghi machines,they offer very good value for money given the price tag vs the features, they're really aiming towards the De'Longhi Eletta, for the price tag similar to that of the Magnifica Evo.My opinion of the 5400, is that it's very good for this price point.The Best Bean to Cup Machines ReviewPersonally, I don't think it's quite the De'Longhi Eletta in terms of performance, but it'll come close enough for a lot of people, while saying you a good couple of hundred quid.",2024-06-10T17:02:58+01:00,2024-05-29T15:02:36+01:00,2024-12-11T13:29:07+00:00,Philips,,Coffee Machines
8683793187053,Gaggia Accademia Bean To Cup Coffee Machine,gaggia-accademia-bean-to-cup-coffee-machine-1,"The updated version of Gaggia's flagship bean to cup coffee machine, this is one of the best home bean to cup machines on the market.Not only is it one of the most feature packed of this kind of home coffee machine, it's also built to last, with the original Accademia having built a reputation over the years for being incredibly sturdy & reliable.It's also unique in having both a pro steam wand, and a one touch milk carafe, enabling it to be used by a bigger range of users, and the espresso flow restriction and pre-infusion settings are also something you won't find on any other bean to cup machine for the home.| titlestrongFeatures and Benefits|showbullet 1.6 L water tank |showbullet 0.6 L one touch milk carafe |showbullet 19 one touch coffees |showbullet Pro steam wand on ball joint |showbullet Glass front for easy cleaning |showbullet Full colour 5” touch screen interface |showbullet 21 language options |showbullet 4 programmable user profiles |showbullet Real time coffee modifications |showbullet Espresso flow control (3 settings) |showbullet Preinfusion control (3 settings) |showbullet Brew temp control (3 settings) |showbullet Froth temp control (3 settings) |showbullet Froth volume control (4 settings) |showbullet Cup warmer with separate heating element (with auto on schedule) |showbullet 5 dose options from 5 - 11 grams |showbullet True double shot option (two singles in succession) when 2 cup is selected |showbullet “Coffee boost” option adds a ristretto to any coffee when you need the extra caffeine! |showbullet Red go faster stripe, make coffee taste better (95% of pet owners and dentists agree) |showbullet Auto steam cleaning after each milk drink |showbullet Hot water at three temp options |showbullet Surprisingly small footprint of 28cm wide & 43cm deep, 39cm tall |This is one of the most capable, most high tech and most feature packed bean to cup coffee machines on the market.And when I say ""feature packed"", I'm not talking about the bells and whistles that this would usually refer to on more expensive bean to cup machines, I mean actual practical features.For example, having both  a pro steam wand and a one touch milk carafe, means that someone who wants a more vending machine type experience can literally just press one button and walk off with their cappuccino.On the other hand, someone else who has home barista aspirations, can use the pro steam wand to create silky textured micro foam for attempting to pour latte art.The Best Bean to Cup MachinesAlso, the more experimental user can play around with the flow restriction and pre-infusion, focusing on getting the very best tasting espresso possible, while the more ""normal"" coffee drinker can just swipe the touch screen and select their drink.The one let down of this machine, is that for such a high performing machine with such great capabilities, they gave it a bit of a piddly drip tray, so you'll have to empty that quite a bit more than you'll need re-fill the water tank.I'll forgive this small detail, though, as overall it's one of the most capable home bean to cup machines on the market, and although it may seen pricey, knowing how durable & long lasting they can be, you'll probably find it's decent long term value for money.",2024-06-09T16:44:21+01:00,2024-05-29T14:15:19+01:00,2024-12-11T13:29:07+00:00,Gaggia,,Coffee Machines
8686525186285,Rocket Appartamento TCA Espresso Machine,rocket-appartamento-tca,"The Rocket Appartamento TCA is Rocket's latest version of their best selling espresso machine.It's very similar to the original, with some clever re-design both internally and externally.In case you're not familiar with the Rocket Appartamento, it's an Italian built espresso machine that has been very popular since it's release in 2017.It's a heat exchanger E61 group espresso machine, and it really didn't break much ground there, becoming one of the many similar espresso machines of this type on the market.The appeal was mainly down to the visuals, as the original had more visual character than a lot of other E61 group heat exchanger machines on the market.Things have moved quickly over the past few years, and the original got left behind a bit in terms of performance and features.So they've re-thought the Appartamento, with the new TCA version being even better looking, but more importantly, having more up to date features.Features & Benefitsshowbullet E65 Style 58mm Group|showbullet1.8L TEA coated & insulated Copper Boiler with Copper Heat Exchanger|showbullet Vibration Pump|showbullet Adjustable PID|showbullet Adjustable OPV|showbullet Solid Build with One Piece Chassis|showbullet 2.5L water tank with low water detection|showbulletCool Touch Pro Steam Wand|showbullet Optional 30 min auto off|The main update in terms of features, is that the TCA version, which stands for Temperature Control Adjustment, has an adjustable PID temperature controller.This is probably the biggest turn off in recent years for the Appartamento, as there are similarly priced and even cheaper heat exchanger machines on the market that do have a PID.You don't have mega control over the brew temperature, and of course with it being a heat exchanger machine, there's only one boiler, so you're changing the temp of the steam boiler & therefore the steam pressure at the same time.But it works, and the available brew temp settings are fine for most ""normal"" home baristas.What I mean by this, is that at the factory pre-set the brew temp is 93C. With an E61 group machine, once it's properly pre-heated (20-30 mins) 93C is going to be fine for most people who're using relatively traditional espresso roast profiles.And with a cooler temperature of 91C being available, along with two hotter temperatures of 95 & 98, people who're pulling relatively standard shots of espresso will find this range to be fine.Where the visuals are concerned, they've done a really good job here, it still looks like the Appartamento, but they've managed to give it even more character, especially with the shape of the group, which is triangular instead of the usual rounded style.If you're looking for a head turning espresso machine for relatively traditional shots of espresso, and with enough steam power to quickly steam milk for great quality cappuccino, latte, flat white or whatever floats your boat - and you're looking for a well built Italian machine that will last for decades if well maintained, I think the Appartamento deserves to be on your shortlist.The Best Home Espresso MachinesOne thing that makes the Appartamento TCA particularly appealing in the UK, is that the UK distributor Pro Espresso have created their ""Fuel Club"" plan, which allows you to get it via a subscription, for just £59 per month!.If that sounded too good to be true, check this out - the minimum term is only 3 months, if you don't like it, they'll just come get it. If you decide to keep it, 90% of your monthly subscription is paying towards ownership, and you own it at month 30!",2024-06-09T16:17:31+01:00,2024-05-30T10:11:23+01:00,2024-12-11T13:29:07+00:00,La Spaziale,,Coffee Machines
8469377712365,IKAPE V4 Espresso Calibrated Tamper (Various Sizes),ikape-v4-espresso-calibrated-tamper,"This is a spring loaded calibrated palm tamper from IKAPE, available in various sizes, and in silver or black.It's calibrated to deliver a 30 lb tamp, around 14 Kg, and it has a leveller ring that fits over the rim of the basket, meaning all you need to do is push, you don't need to worry about whether you're tamping level or not.If you're looking for a palm tamper instead of a more traditional tamper with a handle, and you're looking for the type you can just push with the palm of your hand, the IKAPE V4 palm tamper is very good quality for the money.Features and Benefits:|showbullet Calibrated to 30lb of pressure |showbullet Heavy weight (500g/600g/703g depending on the size option)|showbullet304 stainless steel base|showbulletAluminium outer shell|showbullet sizes available51mm/53.3mm/58.5mm|Tamping is one of the shot variables that needs to be locked in place, not changing from shot to shot, while you change one other variable at a time.For example, you want to be able to just adjust the grind size, and to know that the change in the cup was purely down to the grind adjustment, and it wasn't due to a change in the tamp pressure or a non-level puck.So having a calibrated tamper that also self levels using the rim of the basket as the guide, is the easiest way to achieve this.The other option is simply practice, but I've been practising for a good few years now, and whenever I tamp manually, I can still be slightly hit & miss, particular when it comes to tamping completely level, so I do think calibrated self levelling tampers are a good idea.If you're wanting a calibrated levelling tamper, but you prefer to tamp with the palm of their hand, rather than to grip a traditional tamper with a handle, then a calibrated palm tamper like this may be perfect for you.The IKAPE products are impressive for the money. Generally speaking they're just slightly lower priced than Normcore, for example, and often there's very little difference in performance, plus some of the IKAPE tools have more interesting looking designs.",2024-05-27T13:57:20+01:00,2024-03-18T17:20:16+00:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
8469115273453,IKAPE Espresso V3 Calibrated Tamper (Various Sizes),copy-of-espro-flat-calibrated-click-tamper-58-35mm-1,"The IKAPE V3calibrated tamper is a 30 lb (approx. 14 Kg) calibrated tamper with a self levelling ring, which means that it will deliver the same tamp pressure every time, along with a perfectly level tamp, which is all you really need from a tamper.The handle is Aluminium Alloy, the base is stainless steel, and it's available in black and silver.It has a rippled bottom, but we'll forgive it for that ;-). Personally I think flat bottomed tampers make more sense, but I can't deny the rippled pattern in the puck looks pretty, despite the fact that I'm pretty sure it makes no difference at all to the shot.In theory, there's a slight negative of rippled vs flat, in that a tiny amount of the ground coffee sometimes gets stuck in the grooves. The difference this is actually going to make to your shot, though, probably zero unless you have the palate of a Q grader.Features and Benefits:showbullet Calibrated to30lb of pressure|showbullet Self levelling ring ensures a level surface |showbullet Sizes:51mm/53.3mm/58.5mmThere are a wide range of tampers on the market, I think most people will find that something like this is perfect.A consistent tamp pressure and a self leveller (which uses the rim of the basket to ensure a level tamp), just ensures that tamping is locked in as one of the variables, so it's not something that is changing from shot to shot.",2024-05-27T13:08:59+01:00,2024-03-18T13:27:44+00:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
8499256164589,IKAPE V1 Coffee Scale-Mini,copy-of-ikape-v1-coffee-electronic-scale,"The IKAPE V1 mini scales are one of the smallest sets of brew scales on the market. They have a very similar footprint to the teeny weeny (size, not so much price...) Acaia Lunar.They're smaller in footprint vs the IKAPE V2 scales, but the same height, and have the same feature set but the V2 are mainly Aluminium, while the V1 mini are mainly plastic.If you're looking for a particularly small set of brew scales, either for portability, or for fitting on a small drip tray, the IKAPE V1 mini are probably about the smallest you'll get at this price point.They're about the same footprint as the Acaia Lunar, just a few mm taller.Features and Benefits:|showbullet0.3 to 2000g measuring range|showbullet Size:1.9cm tall, 9cm wide, 9.5cm deep|showbullet0.1g weight increments|showbulletUSBC rechargeable|showbullet‎Three use modes|showbullet Physical on/off switch|showbullet Silent mode|IKAPE make some pretty decent scales for the money, they're mainly about the same when it comes to performance and features.The V2 are aluminium vs plastic, and the V1 mini are smaller than the V1.They're more than accurate enough, but to be honest just about any brew scales are, even the much cheaper ones.What they do have, that a lot of the £20 or so cheaper scales don't, is a fast refresh rate, meaning a lack of delay, when you stop pouring or the shot stops, you don't have to wait half a second or so for the scales to catch up, which is a bit of a pain.They also have an on/off button which not all scales have, and I prefer, and they have an auto timer mode for espresso, and a pourover mode, and it's easy to turn the beeping off.",2024-05-27T11:09:58+01:00,2024-04-02T14:59:46+01:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
8499212091629,IKAPE V1 Coffee Electronic Scale,copy-of-ikape-coffee-electronic-scale-v2-various-colours,"The IKAPE V1 scales are a very good option for anyone looking for a relatively low cost set of scales but with a decent build quality and features.If you were looking at the slightly more generic, £20-£30 brew scales, and you were contemplating just dropping a few more quid on something that might be slightly nicer to use and may last longer, these are well worth a look.They're more or less the same as the slightly pricierV2 scalesfrom IKAPE, but made of plastic instead of aviation Aluminium.They're as quick and as accurate as most similarly priced brew scales, they can easily be used in silent mode, and they have a physical on/off switch.You'll see a lot about accuracy when you're looking at brew scales, in my opinion most scales are more than accurate enough, a discrepancy of 0.1 or 0.2 grams is very unlikely to be a problem.For me the main issue with cheaper scales is latency, or delay. The more latency, the harder it is to stop the shot, or to stop pouring, when you're at your target ratio.Features and Benefits:|showbullet0.3 to 2000g measuring range|showbullet0.1g weight increments|showbulletUSBC rechargeable|showbullet‎Three use modes|showbullet Physical on/off switch|showbullet Silent mode|One of the main reasons I'd be inclined to go up into the mid price range for something like the IKAPE V1 or V2, or one of the Timemore scales, is for the lack or latency vs the much cheaper options.If you've ever used much cheaper scales, you'll be familiar with stopping the shot at 36g for example, and ending up with close to 50g, often followed by rude language (from the user, not the scales).So using slightly more premium scales is worth it mainly for the lack of delay, and you'll usually get slightly better build quality, more compact size & a longer lasting rechargeable battery.With the V1 IKAPE scales, you get pretty much everything I'd expect at this kind of price point, plus it's easy to silence the beeping, and it has a physical on and off button.",2024-05-26T16:09:09+01:00,2024-04-02T14:32:49+01:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
8502562488557,BAGAIL Digital Coffee Scale with Timer,bagail-digital-coffee-scale-with-timer,"This is a fairly decent set of brew scales, for the money. If you're just looking for the best you're going to get for under £30, you're probably not going to go far wrong here.Yes the blurb makes it sound like the best set of brew scales ever created, you can take most of that with a pinch of salt, I think some of these product description writers are fiction authors in their spare time, or the other way around.But regardless of that, these scales will do what most home baristas will need from a set of scales, so you really don't need to spend more than this, unless you want to.If you're just looking for a set of rechargeable set of scales with a timer and an auto timer option, and you're not interested in spending more for features you may never need, these will probably fit the bill.Features and Benefits:showbullet | 0.3 to 3000g measuring rangeshowbullet | 0.1g weight increments&nbsp;showbullet | ABS plastic bodyshowbullet | USBC rechargeableshowbullet | ‎Size: 3cm tall, 13cm wide, 17cm deep‎showbullet | Measurements: Grams, ml, oz, lb, lb:oz, fluid oz,These aren't a small set of scales, they're 30mm tall and have a 17x13cm foot print, so you'll need to measure the drip tray space of your machine if you're using for espresso, and the space you have free under the portafilter.They don't have a huge battery either, 300mAh, so you'll probably find they need charging more frequently than some of the scales costing from £40 or £50 upwards.But they're fairly cheap, they're about as fast and as accurate enough as most home baristas will need, they'll do the job & they appear to be fairly sturdy.",2024-05-26T15:41:08+01:00,2024-04-03T12:00:14+01:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
8498677743853,IKAPE Coffee Electronic Scale V2 (various Colours),ikape-coffee-electronic-scale-v2-various-colours,"The IKAPE V2 scales are one of the best mid priced scales on the market, especially for espresso.They're made of aviation aluminium, they look and feel very well built, they're nice and short & have a fairly small footprint, and they're as quick in terms of refresh rate as any of the other sub £100 brew scales I've used.They're more than accurate enough, you can turn the sound off if you like, they have an auto start setting for espresso, and a pourover mode, and they have an actual on/off button.These are one of the nicest brew scales I've used under £100, they're very similar where speed (lack of latency) and accuracy is concerned to similarly priced scales from Timemore for example,  but they have some very nice fairly unique features for scales at this price point.Features and Benefits:|showbullet0.3 to 2000g measuring range|showbullet0.1g weight increments|showbulletAll aluminium body|showbulletUSBC rechargeable|showbullet‎Three use modes|showbullet Physical on/off switch|showbullet Silent mode|showbullet ‎Size: 1.9cm tall, 11.7cm wide, 12.7cm deep|I have to say, for a scale at this kind of price, the IKAPE V2 is really impressive.It's only about 5mm taller than the Acaia Lunar, it's Alu like the Lunar (although the weighing platform itself is glass)and OK it doesn't have the same number of modes or the app connectivity as the Lunar does.Nor does it have the crazy fast refresh rate and precision of the Lunar, but it's more than precise enough and fast enough for most home baristas, I reckon. It's just as good in these areas than any other sub £100 scale I've used, and it's better than some scales in certain areas.In fact, in a couple of areas I'd go so far as to say it's better than the Acaia Lunar. For one, it won't cost you a divorce when the better half finds out how much you spent on scales ;-).The main thing I like about this vs the Lunar though is the physical on/off switch.The Acia Lunar is very good, don't get me wrong, but I do find not having a physical on/off to be a pain at times, turning it off when I'm trying to do something else with it such as change modes or re-set the timer, and turning it on by mistake.Being able to easily (just the position of the on/off slider) turn off the audio is a great feature vs some other scales on the market, and it's great that it has an auto start mode for espresso if you want to use that, and a pourover mode.Personally I prefer to use the standard mode, but if you like to use an auto start, this has worked well when I've used it.It has a USB C charger, 1500 mAh Li-ion, so you shouldn't have to re-charge it often, and it's a really nice, solid set of scales, very good for the money.",2024-05-24T19:57:06+01:00,2024-04-02T14:00:08+01:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
8652456558829,Bean To Cup Coffee Machine Collection,bean-to-cup-coffee-machine-collection,"This collection contains:1 x 250gClassic Italian Espresso Blend1 x 250gChocolate Fondant Blend1 x 250gDark Chocolate Sumatra Mandheling1 x 250g Dark Chocolate & Biscoff Ethiopia Mocha DjimmaSent in a plain craft box ready to be gift-wrapped if you wish and the label on the front of each bag explains the coffee, where it comes from in the region, taste notes and brewing methods.Ideal as a gift or to treat yourself to a selection of our best coffees with a 15% saving over buying them individually. Take out a subscription and save up to another 20% on top of that!Classic Italian Espresso Blend-A classic Italian espresso flavour profile achieved with a medium/dark roast, making it particularly bean to cup machine friendly. There's a definite classic Italian profile, hence the name, but it's also quite easy going, not super intense.More InfoChocolate Fondant Blend -Bold, punchy with deep luxurious & toasty chocolate notes, this is one you have to try!More InfoDark Chocolate & Biscoff Ethiopia Mocha Djimma -A deep, bitter-sweet dark chocolatey coffee with a lovely warming spicy finish.  Imagine a lotus biscuit dipped in dark chocolate!More InfoDark Chocolate Sumatra Mandheling-A rich, dark & bold coffee with a creamy mouthfeel.More InfoA Great Intro to Freshly Roasted Beans For Bean to Cup Machines.We get a lot of enquiries about which are the best coffee beans to use for bean to cup coffee machines.While most of our coffee beans are actually fine in theory for these kinds of machines, we decided it would be a nice idea to create a selection box of four of our beans that are among the best choice for people using this kind of coffee machine.Bean to cup coffee machines work slightly differently to traditional espresso machines, instead of a portafilter (filter holder) they use something called a brewing unit, or ""infuser"" which holds the basket, which is inside the machine and is responsible for producing the espresso.Their integrated grinders are set to grind quite coarse (compared to traditional espresso grind) and as a result, the same coffee beans used via a bean to cup machines would usually be slightly less intense vs using them with a traditional machine.For this reason, we usually recommend our bolder coffee beans for use with bean to cup coffee machines.Classic Italian is the least punchy in the box, it has the unmistakable classic Italian profile, but it's also fairly laid back and easy drinking.Moving into slightly bolder territory, Chocolate Fondant blend takes things up a notch, delivering toasty chocolatey notes reminiscent of chocolate fondant.Dark Chocolate & Biscoff Ethiopia Djimma and Dark Chocolate Sumatra Mandheling are quite similar in their intensity, but they offer different taste profiles.Djimma delivers bitter sweet & spicy, while Sumatra gives the kind of deep complexity you'd expect if you're familiar with Sumatra Mandheling, along with a very enjoyable & moreish creamy body.It's OK to have favourites, by the way - so please let us know by leaving a review, which of the bean to cup collection box you enjoyed the most, we're looking forward to hearing what you think, warts 'n all.",2024-05-21T12:14:47+01:00,2024-05-20T11:26:19+01:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,coffeetype_Single Origin
8469110784237,IKAPE Handle transparent V3 Calibrated Tamper (Various Sizes),copy-of-espro-flat-calibrated-click-tamper-58-35mm,"This is a calibrated spring loaded tamper from Ikape, which not only offers ergonomic comfort, but also delivers visual spectacle thanks to theunique transparent acrylic handle.I have one of these in my studio, and they're a unique looking tamper, kind of a ""breaking the fourth wall"" kind of thing going on here, like, wait - there's a spring, and it's springing.Obviously, you know this, but seeing it in action while you're tamping is quite cool, completely unnecessary of course, but cool nonetheless.So this is a calibrated tamper, also with a spring loaded leveller ring, which means you always end up with a level tamp, which is very important.So not only is it a satisfying tamper to use that adds a bit of visual magic to your espresso, it's actually a very practical tamper too, given that it ensures a consistent tamp pressure and a level surface, which are the two most important aspects of tamping.Features and Benefits:|Factory calibrated for consistenc tamp pressure |showbullet Spring loaded leveller ring for a level surface|showbullet Flat, stainless steel base|showbullet Transparent acrylic handle|Practically speaking, forgetting the way it looks for a minute, I think this is a decent calibrated tamper for the money.It delivers around 30lb of pressure (and exactly how much it delivers really doesn't matter as long as it's the same each time), it has a flat, unrippled base, and it has a spring loaded auto leveller.Visually, I think it's brilliant. The see through handle revealing the thick black spring offset with the red and black interior does look great, and it works really well too.Vs other calibrated tampers, the only thing I could say on the negative side is that the focus on the visual side of thing means that it's quite loud, it kind of sounds like a squeaky gate, which is fine I suppose, but I do think this is the only tamper I've ever used that plays a tune ;-).It's just one of its quirks, though, and over all  I really like it.Re the flat base, I don't believe that a rippled base actually produces any benefit, other than producing a rippled surface, which is quite cool to look at, but I can't see that it actually does anything.I think there was some thought initially that giving the surface a ripple may help with an even extraction, but I honestly don't think it does, I've certainly never been able to detect any difference from using flat vs rippled tampers.In my opinion, the only real difference is that the rippled surface tampers can sometimes remove a very small amount of coffee from the surface, as some occasionally gets trapped in some of the ripples. I can't see any way this would produce a positive difference, but it's so small that it probably doesn't produce a negative difference either.It's available to fit portafilter sized from 51mm, to 58mm.Ikape do warn that there may be imperfections in the acrylic handle, although in the couple that I've got, there's no imperfections at all, it's like looking through solid glass.So, yeah, this is a very nice looking, very effective calibrated tamper with a flat base, it's a bit squeaky, other than that it's very cool.",2024-04-02T17:38:18+01:00,2024-03-18T13:14:09+00:00,2024-12-11T13:29:07+00:00,The Coffeeworks,,Coffee Accessories
7010889466024,Nepalese Mount Everest Supreme,nepalese-mount-everest-supreme,"From snowy Mount Everest this Christmas.CUP CHARACTERISTICSThis coffee has a light acidity, soft and smooth body and floral flavors as well as cinnamon, ginger, and citrus.More information is below...",2024-12-06T14:08:21+00:00,2021-08-26T10:38:47+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Acidity 2, Aroma 4, Body 3, christmas, Flavour 3, single-origin, Strength 3"
6859874238632,Tanzania Twiga Kilimanjaro,2-x-250g-tanzania-majinja-aa,"This coffee is a blend, from regions around Kilimanjaro and was named Mbili Twiga to reflect this coming together. Mbili Twiga translates as two giraffes.Around 90% of this coffee is produced by smallholder farmers with less than 1 hectare, with around 110 Estates growing the other 10%.CUP CHARACTERISTICSBlackberry, blueberry, raspberry, camomile, toffee.",2024-12-04T19:13:17+00:00,2021-06-25T08:40:51+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Acidity 2, Aroma 4, Body 4, Flavour 5, single-origin, Strength 5"
5845122875560,Australian Skybury,australian-skybury,"The well-known Skybury coffee has a heavy body and sweet, chocolaty flavors.The family run estate is located at Mareeba, approximately 55 Kilometres to the west of Cairns in the Atherton Tablelands of northern Queensland, Australia at an elevation of about 550 – 600 metres above sea level. Today, this rural area is famous for its rodeo shows and tobacco industry.Skyburyis Australia's oldest producing coffee plantation and Australia's largest exporter of home grown coffee. This family owned company has been producingArabicacoffee and tropical fruits (papaya, bananas and longans) from their 300 acre plantation nearMareeba(1¼ hours drive from Cairns) for 25 years.",2024-11-27T17:18:28+00:00,2020-09-24T11:40:24+01:00,2024-12-11T13:51:08+00:00,coffeebeanshop-angle,,"Acidity 3, Aroma 5, Body 5, Flavour 5, single-origin, Strength 3"
8250169360635,Peruvian Tunki Honey,peruvian-tunki-honey,"From the people who brought us Peruvian Tunki. Meet Catalina de la o here with her Honey process coffee coming from the tribal region of the Nomashinenga people. She’s been cultivating coffee for 16 years and owns a 4 hectare plot.They are located in the Pangoa region 6 hours in a 4x4 from Satipo in the central highlands. They have their own washing station and because of our trade, they have now built a school as a direct impact of coffee sales.Farm- Santa RosaVarieties- Bourbon, Catarra, and Paiche.SCA - 85+Cup CharacteristicsPositive aromas on the fragrance of caramel, chocolate, dried fruit, and red apple are also present in the cup. There are also notes of blackcurrant, butterscotch, and vanilla through the temperatures. The acidity is medium to high in intensity and Pomelo-like in nature, tensing to sharp by the final pass. The body is juicy and medium to low-intensity.",2024-11-27T15:21:05+00:00,2023-11-22T17:15:44+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Acidity 3, Aroma 5, Body 5, Flavour 4, single-origin, Strength 4"
7986353209595,Christmas Blend,xmas-bag-and-card-limited-edition,"Merry Christmas coffee lovers | Our new Black Friday and Xmas specialWe are delighted to offer you our all-new Santa Xmas coffee bag! Yes, Santa is drinking an espresso martini!You'll receive one 250g bag of Christmas coffee and a blank Xmas card. If you wish us to handwrite your message please leave your message in the order comments above the checkout.Merry Xmas,Love Lizzie & The Bean Team x",2024-11-27T10:22:43+00:00,2022-11-22T16:11:43+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,single-origin
5845191000232,Roaster's Choice,roasters-choice,"Here at Coffee Bean Shop we are passionate about delivering fresh coffee and we want to help you find coffees that you enjoy.Ollie and Liz, just two of our roasters, have some real favourites amongst our selection and can often be found drinking cup after cup of it here in the roastery! So we thought, why not share some of it with our lovely customers through our Roaster's Choice coffee?",2024-11-14T14:00:05+00:00,2020-09-24T12:02:32+01:00,2024-12-11T13:51:08+00:00,coffeebeanshop-angle,,single-origin
5845798977704,AeroPress Gift Set,aeropress-gift-box,"This exclusive gift comes with anAerobieAeroPressand 1 pack ofAeroPressfiltersincluded in theAeroPressbox.You will also receive two of the very best crops of single origin coffees, grown at high altitude, hand-picked and hand roasted for 18-20 minutes over flame to ensure the very finest taste and aroma.WHAT YOU WILL RECEIVE250gColombianBucaramanga250gCosta Rican250gEthiopian YirgacheffeNOTE: Please put any message you would like on the 'message on tag'. In the notes section (end of checkout) write the date you would like the coffee to be delivered.  Delivery options are available at checkout.",2024-11-12T13:34:41+00:00,2020-09-24T15:25:48+01:00,2024-12-11T13:51:08+00:00,coffeebeanshop-angle,,
14790887965045,Tenute Cristiano Bio Organic| Extra Virgin,tenute-cristiano-bio-organic-extra-virgin,,2024-10-31T10:04:46+00:00,2024-10-31T09:22:55+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14790885966197,"Vecchia Balsamic 10 Yellow 1,22",vecchia-balsamic-10-yellow-1-22,,2024-10-31T10:04:46+00:00,2024-10-31T09:09:07+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14790884852085,Valdueza Wildflower Honey,valdueza-wildflower-honey,,2024-10-31T10:04:46+00:00,2024-10-31T08:54:41+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14790884491637,Valdueza Holm Oak Honey,valdueza-holm-oak-honey,,2024-10-31T10:04:46+00:00,2024-10-31T08:45:51+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14771134431605,Tirrena Linguine,tirrena-linguine,,2024-10-31T10:04:46+00:00,2024-10-29T15:01:21+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14722617016693,Tirrena Paccheri,tirrena-paccheri,,2024-10-31T10:04:46+00:00,2024-10-25T13:22:51+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14790885048693,Tamia Gold Organic | Extra Virgin,tamia-gold-organic-extra-virgin,,2024-10-31T10:04:45+00:00,2024-10-31T08:56:51+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14771139608949,Riso ROSAE Hera Nei Campi,riso-rosae-hera-nei-campi,,2024-10-31T10:04:45+00:00,2024-10-29T15:17:37+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14771139379573,Riso MAGNUM Hera Nei Campi,riso-magnum-hera-nei-campi,,2024-10-31T10:04:45+00:00,2024-10-29T15:16:28+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14771136823669,Riso EBANO Hera Nei Campi,riso-ebano-hera-nei-campi,,2024-10-31T10:04:45+00:00,2024-10-29T15:09:28+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14771135480181,Tirrena Caserecce,tirrena-caserecce,,2024-10-31T10:04:45+00:00,2024-10-29T15:04:07+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
